,model_step,node_id,lmp,available_capacity,queue_size_normalized_by_capacity,num_projects,congestion_indicator,mw_threshold_1,mw_threshold_2,installed_capacity,new_eris_count,new_nris_count,new_dropped_out,dropped_out_eris_count,dropped_out_nris_count,dropped_out_eris_mw,dropped_out_nris_mw,dropped_out_mw,total_pending_count,pending_eris_count,pending_nris_count,pending_mw,pending_eris_mw,pending_nris_mw,total_online_count,online_eris_count,online_nris_count,online_mw,online_eris_mw,online_nris_mw,avg_cost_eris_dropped_out,avg_cost_nris_dropped_out,avg_cost_eris_pending,avg_cost_nris_pending,avg_cost_eris_online,avg_cost_nris_online,avg_construction_time,avg_study_time
73,4,14,[28.71],1819.8000000000002,0.30980166557089633,0,7.725180802103879,1819.8000000000002,5459.400000000001,3650.4,0,0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
74,4,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
75,4,16,[27.17],6796.1,0.010584307178631052,17,5.9672701168614335,3398.05,5097.075000000001,12690.2,3,14,9,1,8,199.0,1381.0,1580.0,8,2,6,540.0,60.0,480.0,13,1,12,710.2,15.0,695.2,158.59456315023976,198.2432039377997,158.59456315023976,198.24320393779973,0,0,1.1783310437409096,1.8235294117647058
76,4,17,[32.1],2797.6000000000004,0.7537132141411128,0,4.0701515119227745,2797.6000000000004,8392.800000000001,9385.4,0,0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
77,4,18,[38.18],1058.0,0.8056215057057516,0,14.21970335196957,1058.0,3174.0,3917.1,0,0,0,0,0,0.0,0.0,0.0,10,4,6,177.15,43.0,134.15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
78,4,19,[26.82],7479.200000000001,0.1549415706690297,12,5.5383252104563585,7479.200000000001,22437.600000000002,14444.8,3,9,7,3,4,1010.0,964.0,1974.0,7,0,7,502.0,0.0,502.0,0,0,0,0.0,0.0,0.0,160.6387620450385,200.79845255629812,0.0,200.79845255629812,0,0,2.510798452556298,1.75
79,4,20,[27.83],4286.1,0.2838817991287459,0,7.911513941162915,4286.1,12858.300000000001,9113.3,0,0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
80,5,1,[27.54],157.5,3.4060227631994944,0,12.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
81,5,2,[31.18],13915.300000000001,1.790614353404069,71,9.680025067448163,6957.650000000001,10436.475,38367.9,9,62,47,6,41,690.96,6728.1,7419.06,88,6,82,4615.6,226.0,4389.6,34,13,21,1413.6,510.9,902.7,340.9859747490271,426.23246843628385,152.5702450244191,190.71280628052395,0,0,2.7359449861235103,1.8732394366197183
82,5,3,[32.33],4447.250000000001,1.3598160305626645,47,12.069785955639626,2223.6250000000005,3335.437500000001,11318.65,8,39,41,7,34,750.0,5637.6,6387.6,6,1,5,179.4,10.0,169.4,19,5,14,534.25,120.9,413.35,570.1789269587243,712.7236586984055,162.91601127354693,203.64501409193363,0,0,0.5268568469555359,1.8297872340425532
83,5,4,[31.47],7438.900000000001,0.8073584702975615,63,12.143438607798904,3719.4500000000003,5579.175,9324.0,11,52,51,11,40,1344.0,5426.15,6770.15,59,4,55,1907.85,60.15,1847.7,1,1,0,15.0,15.0,0.0,383.3117061311306,479.1396326639132,0.0,210.27107603822083,0,0,3.140271076038221,1.8253968253968254
84,5,5,[40.11],2519.0,0.3070257238383333,0,13.507190415538929,759.5,1139.25,4619.7,0,0,0,0,0,0.0,0.0,0.0,2,0,2,150.0,0.0,150.0,4,0,4,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0,0,,
85,5,6,[25.55],11100.839999999998,0.9935132236728103,59,11.172521299382375,5550.419999999999,8325.63,33300.96000000001,8,51,41,5,36,778.79,5671.5,6450.29,28,3,25,1041.6,61.0,980.6,48,8,40,2715.66,283.0,2432.66,353.0268156039569,441.2835195049461,113.90086294513996,142.37607868142499,0,0,0.1676302093920441,1.8644067796610169
86,5,7,[32.69],3205.1,2.1971189362226053,0,15.115488795863087,205.10000000000002,615.3000000000001,1624.4,0,0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
87,5,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
88,5,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
89,5,10,[31.36],507.6,1.7495717576640613,0,12.640532398747762,507.6,1522.8000000000002,5078.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
90,5,11,[30.97],1550.2,0.13139122831239358,0,9.848589442680288,1550.2,4650.6,2172.9,0,0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
91,5,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
92,5,13,[27.57],824.6,4.213717305786613,0,13.78336986877271,824.6,2473.8,3330.1,0,0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
93,5,14,[28.71],1819.8000000000002,0.30980166557089633,0,7.725180802103879,1819.8000000000002,5459.400000000001,3650.4,0,0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
94,5,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
95,5,16,[27.17],6796.1,0.010584307178631052,54,5.9672701168614335,3398.05,5097.075000000001,12690.2,9,45,48,8,40,1527.0,7233.85,8760.85,14,3,11,735.0,80.0,655.0,13,1,12,710.2,15.0,695.2,617.8675272227288,756.5854507697362,158.59456315023976,198.2432039377997,0,0,1.181635097139873,1.8333333333333333
96,5,17,[32.1],2797.6000000000004,0.7537132141411128,0,4.0701515119227745,2797.6000000000004,8392.800000000001,9385.4,0,0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
97,5,18,[38.18],1058.0,0.8056215057057516,5,14.21970335196957,1058.0,3174.0,3917.1,0,5,4,0,4,0.0,1265.0,1265.0,11,4,7,197.15,43.0,154.15,0,0,0,0.0,0.0,0.0,0.0,297.3664060107954,0.0,220.3684844113344,0,0,3.6803684844113342,2.0
98,5,19,[26.82],7389.200000000001,0.1549415706690297,12,5.628325210456358,3694.6000000000004,5541.900000000001,14534.8,1,11,5,1,4,150.0,644.77,794.77,12,0,12,940.0,0.0,940.0,2,0,2,90.0,0.0,90.0,160.6387620450385,200.79845255629812,0.0,200.79845255629812,0,0,2.510798452556298,1.9166666666666667
99,5,20,[27.83],4286.1,0.2838817991287459,0,7.911513941162915,4286.1,12858.300000000001,9113.3,0,0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
100,6,1,[27.54],157.5,3.4060227631994944,0,12.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
101,6,2,[31.18],12462.300000000001,1.790614353404069,55,11.18302506744816,6231.150000000001,9346.725,39820.9,16,39,42,13,29,1708.0,5674.69,7382.69,78,8,70,3694.2,224.4,3469.8,57,14,43,2866.6,560.9,2305.7,340.98597474902715,426.2324684362837,152.5702450244191,190.7128062805239,0,0,2.731910676759884,1.709090909090909
102,6,3,[32.33],4437.250000000001,1.3598160305626645,64,12.089785955639625,2218.6250000000005,3327.937500000001,11328.65,6,58,56,4,52,320.0,7319.4,7639.4,13,2,11,382.6,33.0,349.6,20,6,14,544.25,130.9,413.35,570.1789269587243,712.7236586984055,162.91601127354693,203.64501409193363,0,0,0.523462763387337,1.90625
103,6,4,[31.47],6925.800000000001,0.8073584702975615,70,12.6875386077989,3462.9000000000005,5194.35,9837.1,15,55,61,14,47,1119.99,7666.31,8786.3,54,3,51,1667.75,40.15,1627.6,15,3,12,528.1,46.0,482.1,565.6415165220768,707.0518956525959,168.21686083057668,210.27107603822083,0,0,3.1355983854595935,1.7857142857142858
104,6,5,[40.11],3519.0,0.3070257238383333,0,11.507190415538929,759.5,1139.25,4619.7,0,0,0,0,0,0.0,0.0,0.0,2,0,2,150.0,0.0,150.0,4,0,4,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0,0,,
105,6,6,[25.55],10680.439999999997,0.9935132236728103,54,11.65392129938237,5340.219999999998,8010.329999999998,33721.36,7,47,27,6,21,710.8,2966.7,3677.5,42,1,41,2467.25,46.8,2420.45,61,11,50,3136.06,344.0,2792.06,113.90086294513993,145.29364703430633,113.90086294513995,142.37607868142493,0,0,0.17132144106156252,1.8703703703703705
106,6,7,[32.69],4205.1,2.1971189362226053,0,13.115488795863087,205.10000000000002,615.3000000000001,1624.4,0,0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
107,6,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
108,6,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
109,6,10,[31.36],507.6,1.7495717576640613,0,12.640532398747762,507.6,1522.8000000000002,5078.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
110,6,11,[30.97],1550.2,0.13139122831239358,0,9.848589442680288,1550.2,4650.6,2172.9,0,0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
111,6,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
112,6,13,[27.57],773.6,4.213717305786613,0,13.885369868772708,386.8,580.2,3381.1,0,0,0,0,0,0.0,0.0,0.0,11,0,11,371.4,0.0,371.4,3,3,0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,,
113,6,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
114,6,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
115,6,16,[27.17],6736.1,0.010584307178631052,68,6.087270116861434,3368.05,5052.075000000001,12750.2,9,59,52,8,44,1074.0,9016.23,10090.23,28,2,26,1018.2,31.0,987.2,15,3,12,770.2,75.0,695.2,617.8675272227288,772.334409028411,158.59456315023976,198.24320393779965,0,0,1.1857651638885773,1.8676470588235294
116,6,17,[32.1],2797.6000000000004,0.7537132141411128,0,4.0701515119227745,2797.6000000000004,8392.800000000001,9385.4,0,0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
117,6,18,[38.18],2015.0,0.8056215057057516,0,12.305703351969571,1007.5,1511.25,3960.1,0,0,0,0,0,0.0,0.0,0.0,7,0,7,154.15,0.0,154.15,4,4,0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,,
118,6,19,[26.82],7389.200000000001,0.1549415706690297,0,5.628325210456358,3694.6000000000004,5541.900000000001,14534.8,0,0,0,0,0,0.0,0.0,0.0,12,0,12,940.0,0.0,940.0,2,0,2,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,,
119,6,20,[27.83],4244.1,0.2838817991287459,0,7.995513941162915,2122.05,3183.0750000000003,9155.3,0,0,0,0,0,0.0,0.0,0.0,16,0,16,753.6,0.0,753.6,2,2,0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,,
120,7,1,[27.54],157.5,3.4060227631994944,0,12.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
121,7,2,[31.18],11589.85,1.790614353404069,62,12.165475067448162,5794.925,8692.3875,40693.35,15,47,50,11,39,1653.5,5094.06,6747.56,76,10,66,3300.35,200.4,3099.95,71,16,55,3739.05,670.9,3068.15,340.98597474902715,426.2324684362837,152.5702450244191,190.7128062805239,0,0,2.727998619195155,1.7580645161290323
122,7,3,[32.33],4234.850000000001,1.3598160305626645,52,12.325185955639625,2117.4250000000006,3176.1375000000007,11531.05,10,42,44,9,35,1005.0,4531.7,5536.7,14,1,13,361.55,20.0,341.55,27,8,19,746.65,163.9,582.75,570.1789269587243,696.4280135550632,162.91601127354693,203.64501409193366,0,0,0.5285538887396353,1.8076923076923077
123,7,4,[31.47],6462.600000000001,0.8073584702975615,60,13.150738607798896,3231.3000000000006,4846.950000000001,10300.300000000001,10,50,46,7,39,768.6,5265.44,6034.04,54,6,48,1477.95,91.15,1386.8,29,3,26,991.3,46.0,945.3,565.6415165220768,707.0518956525959,168.21686083057668,210.27107603822085,0,0,3.1312594584937252,1.8333333333333333
124,7,5,[40.11],3369.0,0.3070257238383333,0,11.65719041553893,1684.5,2526.75,4769.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,0,6,373.0,0.0,373.0,0.0,0.0,0.0,0.0,0,0,,
125,7,6,[25.55],10012.439999999997,0.9935132236728103,74,12.368721299382367,5006.219999999998,7509.329999999998,34389.36,11,63,59,10,49,2781.0,9345.66,12126.66,41,1,40,2269.25,26.0,2243.25,77,12,65,3804.06,390.8,3413.26,431.83790837281447,539.7973854660181,113.90086294513995,142.37607868142499,0,0,0.17047773096567256,1.8513513513513513
126,7,7,[32.69],5205.1,2.1971189362226053,0,11.115488795863087,205.10000000000002,615.3000000000001,1624.4,0,0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
127,7,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
128,7,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
129,7,10,[31.36],507.6,1.7495717576640613,15,12.640532398747762,507.6,1522.8000000000002,5078.9,0,15,14,0,14,0.0,2713.2,2713.2,1,0,1,11.0,0.0,11.0,0,0,0,0.0,0.0,0.0,0.0,754.3790858454305,0.0,184.4304183330334,0,0,0.5344304183330334,2.0
130,7,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
131,7,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
132,7,13,[27.57],1402.1999999999998,4.213717305786613,0,12.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
133,7,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
134,7,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
135,7,16,[27.17],6236.1,0.010584307178631052,48,6.607270116861433,3118.05,4677.075000000001,13250.2,13,35,42,13,29,2034.3,3973.16,6007.46,27,1,26,721.4,11.0,710.4,22,4,18,1270.2,95.0,1175.2,617.8675272227285,772.3344090284111,0.0,198.24320393779973,0,0,1.1882432039377997,1.7291666666666667
136,7,17,[32.1],2777.6000000000004,0.7537132141411128,0,4.1101515119227745,1388.8000000000002,2083.2000000000003,9405.4,0,0,0,0,0,0.0,0.0,0.0,6,0,6,275.5,0.0,275.5,1,1,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,,
137,7,18,[38.18],2880.85,0.8056215057057516,0,10.43985335196957,1440.425,2160.6375,4094.25,0,0,0,0,0,0.0,0.0,0.0,1,0,1,20.0,0.0,20.0,10,4,6,177.15,43.0,134.15,0.0,0.0,0.0,0.0,0,0,,
138,7,19,[26.82],7389.200000000001,0.1549415706690297,0,5.628325210456358,3694.6000000000004,5541.900000000001,14534.8,0,0,0,0,0,0.0,0.0,0.0,12,0,12,940.0,0.0,940.0,2,0,2,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,,
139,7,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
140,8,1,[27.54],1157.5,3.4060227631994944,0,10.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
141,8,2,[31.18],10134.95,1.790614353404069,62,13.68637506744816,5067.475,7601.212500000001,42148.25,11,51,55,11,44,1833.5,6792.4,8625.9,53,7,46,2106.85,134.4,1972.45,101,19,82,5193.95,736.9,4457.05,630.5360659176168,788.1700823970212,0.0,190.7128062805239,0,0,2.7407128062805235,1.8225806451612903
142,8,3,[32.33],4034.6500000000015,1.3598160305626645,68,12.545385955639622,2017.3250000000007,3025.987500000001,11731.25,4,64,52,4,48,499.9,6954.32,7454.22,23,0,23,642.5,0.0,642.5,34,9,25,946.85,183.9,762.95,570.1789269587243,712.7236586984054,0.0,203.64501409193363,0,0,0.5336450140919337,1.9411764705882353
143,8,4,[31.47],6182.650000000002,0.8073584702975615,57,13.459838607798893,3091.325000000001,4636.987500000002,10580.250000000002,6,51,45,5,40,576.0,6722.25,7298.25,54,5,49,1531.4,73.0,1458.4,41,5,36,1271.25,75.15,1196.1,565.6415165220768,707.0518956525959,168.21686083057668,210.27107603822085,0,0,3.1367665581042505,1.894736842105263
144,8,5,[40.11],3369.0,0.3070257238383333,0,11.65719041553893,1684.5,2526.75,4769.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,0,6,373.0,0.0,373.0,0.0,0.0,0.0,0.0,0,0,,
145,8,6,[25.55],8187.189999999997,0.9935132236728103,54,14.219971299382363,4093.5949999999984,6140.392499999998,36214.61,10,44,44,9,35,1025.0,6345.76,7370.76,24,1,23,842.7,20.0,822.7,104,13,91,5629.31,416.8,5212.51,431.8379083728145,539.7973854660182,113.90086294513995,142.37607868142493,0,0,0.16952855710779646,1.8148148148148149
146,8,7,[32.69],6205.1,2.1971189362226053,0,9.115488795863087,205.10000000000002,615.3000000000001,1624.4,0,0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
147,8,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
148,8,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
149,8,10,[31.36],507.6,1.7495717576640613,0,12.640532398747762,507.6,1522.8000000000002,5078.9,0,0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
150,8,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
151,8,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
152,8,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
153,8,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
154,8,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
155,8,16,[27.17],6050.1,0.010584307178631052,70,6.804270116861432,3025.05,4537.575000000001,13436.2,7,63,59,5,54,426.0,7897.19,8323.19,32,2,30,771.6,31.0,740.6,28,5,23,1456.2,106.0,1350.2,617.8675272227288,761.8031239369944,158.59456315023976,198.2432039377997,0,0,1.1810343601582434,1.9
156,8,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
157,8,18,[38.18],2880.85,0.8056215057057516,0,10.43985335196957,1440.425,2160.6375,4094.25,0,0,0,0,0,0.0,0.0,0.0,1,0,1,20.0,0.0,20.0,10,4,6,177.15,43.0,134.15,0.0,0.0,0.0,0.0,0,0,,
158,8,19,[26.82],6977.200000000001,0.1549415706690297,0,6.040325210456359,3488.6000000000004,5232.900000000001,14946.8,0,0,0,0,0,0.0,0.0,0.0,7,0,7,528.0,0.0,528.0,7,0,7,502.0,0.0,502.0,0.0,0.0,0.0,0.0,0,0,,
159,8,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
160,9,1,[27.54],2157.5,3.4060227631994944,0,8.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
161,9,2,[31.18],9251.300000000001,1.790614353404069,61,14.618425067448154,4625.650000000001,6938.475,43031.9,12,49,43,10,33,2015.97,4246.99,6262.96,47,6,41,1844.1,121.0,1723.1,125,22,103,6077.6,785.3,5292.3,340.98597474902715,426.23246843628385,152.5702450244191,190.7128062805239,0,0,2.736474743918734,1.8032786885245902
162,9,3,[32.33],3873.3000000000015,1.3598160305626645,62,12.706735955639619,1936.6500000000008,2904.9750000000013,11892.6,7,55,53,7,46,1457.1,7180.4,8637.5,25,0,25,742.15,0.0,742.15,41,9,32,1108.2,183.9,924.3,570.1789269587243,712.7236586984056,0.0,203.64501409193363,0,0,0.5336450140919337,1.8870967741935485
163,9,4,[31.47],6960.650000000002,0.8073584702975615,73,11.681838607798895,3480.325000000001,5220.487500000002,10802.250000000002,14,59,61,12,49,1866.0,9263.41,11129.41,59,7,52,1643.4,104.0,1539.4,48,5,43,1493.25,75.15,1418.1,565.6415165220768,696.5143632164311,168.21686083057668,210.27107603822083,0,0,3.1332620401702798,1.8082191780821917
164,9,5,[40.11],3369.0,0.3070257238383333,0,11.65719041553893,1684.5,2526.75,4769.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,0,6,373.0,0.0,373.0,0.0,0.0,0.0,0.0,0,0,,
165,9,6,[25.55],7723.189999999997,0.9935132236728103,63,14.703971299382362,3861.5949999999984,5792.392499999998,36678.61,11,52,48,9,39,1344.4,4819.1,6163.5,24,2,22,1022.7,28.4,994.3,119,14,105,6093.31,436.8,5656.51,431.8379083728145,539.7973854660183,113.90086294513995,142.37607868142499,0,0,0.16857938324992025,1.8253968253968254
