RunId,iteration,Step,developer_states,node_states,new_projects_df,expected_load_df,capacity_price,capacity_ceiling,available_capacity_multiplier,total_capacity_reference,Reform_2,ERIS_differentiation,base_construction,ERIS_study_factor,ERIS_NU_factor,transmission_node_number,transmission_magnitude,transmission_speed,size_multiplier,Total_Installed_Capacity,Total_Available_Capacity,num_total_projects,num_dropped_out,num_online,MW_online,system_marginal_energy_cost,system_marginal_energy_price,ERIS_num_projects,NRIS_num_projects,ERIS_num_projects_dropout,NRIS_num_projects_dropout,ERIS_MW_online,NRIS_MW_online,ERIS_MW_pending,NRIS_MW_pending,ERIS_MW_dropout,NRIS_MW_dropout,ERIS_to_NRIS_MW_ratio,node_total_projects,node_total_eris,node_total_nris,node_congestion_cost,projects_per_node,model_step,num_total,dropped_out_count,pending_count,online_count,avg_construction_time,avg_construction_time_eris,avg_construction_time_nris,study_time_all,study_time_eris,study_time_nris,nu_all_avg,nu_eris_avg,nu_nris_avg,nu_dropped_avg,nu_dropped_eris_avg,nu_dropped_nris_avg,transmission_built_nodes,total_installed_capacity
0,0,0,"    unique_id      fuel_type  risk_tolerance   size developer   zone  \
0     AG1-497  solar_storage           0.001  120.0   AG1-497    DPL   
1     AG1-061          solar           0.001  109.3   AG1-061    DPL   
2     AF2-193  wind_offshore           0.001  440.0   AF2-193    DPL   
3     AF2-194  wind_offshore           0.001  440.0   AF2-194    DPL   
4     AF2-393        storage           0.001   60.0   AF2-393  ComEd   
..        ...            ...             ...    ...       ...    ...   
306   AG1-405          solar           0.001   57.0   AG1-405   EKPC   
307   AG1-406        storage           0.001   22.0   AG1-406   EKPC   
308   AG1-353          solar           0.001   98.0   AG1-353   EKPC   
309   AF2-307          solar           0.001   64.2   AF2-307   EKPC   
310   AF1-116          solar           0.001  120.0   AF1-116   EKPC   

    Capacity or Energy  Unnamed: 7  Unnamed: 8  atb_capex  \
0             Capacity         NaN         NaN     2478.0   
1             Capacity         NaN         NaN     1483.0   
2             Capacity         NaN         NaN     6318.5   
3             Capacity         NaN         NaN     6318.5   
4             Capacity         NaN         NaN     2911.0   
..                 ...         ...         ...        ...   
306           Capacity         NaN         NaN     1483.0   
307           Capacity         NaN         NaN     2911.0   
308           Capacity         NaN         NaN     1483.0   
309           Capacity         NaN         NaN     1483.0   
310           Capacity         NaN         NaN     1483.0   

     atb_capex_multiplier  bid_price  available_hours  peak_hour_availability  \
0                     0.3        1.5             6000             4000.000000   
1                     0.3        1.0             3000             1000.000000   
2                     0.3        3.0             8000             1142.857143   
3                     0.3        3.0             8000             1142.857143   
4                     0.3        2.0             4000             4000.000000   
..                    ...        ...              ...                     ...   
306                   0.3        1.0             3000             1000.000000   
307                   0.3        2.0             4000             4000.000000   
308                   0.3        1.0             3000             1000.000000   
309                   0.3        1.0             3000             1000.000000   
310                   0.3        1.0             3000             1000.000000   

     off_peak_hour_availability  ELCC  LMP needed to cover levelized costs  \
0                   2000.000000  0.33                                  NaN   
1                   2000.000000  0.08                                 49.0   
2                   6857.142857  0.74                                 39.0   
3                   6857.142857  0.74                                 39.0   
4                      0.000000  0.58                                  NaN   
..                          ...   ...                                  ...   
306                 2000.000000  0.08                                 49.0   
307                    0.000000  0.58                                  NaN   
308                 2000.000000  0.08                                 49.0   
309                 2000.000000  0.08                                 49.0   
310                 2000.000000  0.08                                 49.0   

     Generation 2024 GWh  installed capacity 2024 MW  Unnamed: 11  
0                    0.0                         0.0     0.000000  
1                17547.0                     24011.0  1923.131723  
2               376249.8                    168654.1  3142.107401  
3               376249.8                    168654.1  3142.107401  
4                   51.0                       730.6    69.805639  
..                   ...                         ...          ...  
306              17547.0                     24011.0  1923.131723  
307                 51.0                       730.6    69.805639  
308              17547.0                     24011.0  1923.131723  
309              17547.0                     24011.0  1923.131723  
310              17547.0                     24011.0  1923.131723  

[311 rows x 20 columns]","    unique_id                              full_name   name   load   \
0           1                                   ACEC   ACEC    9720   
1           2                American Electric Power    AEP  127875   
2           3                       Allegheny Power     APS   47856   
3           4      American Transmission Systems Inc   ATSI   65702   
4           5             Baltimore Gas and Electric    BGE   29969   
5           6                    Commonwealth Edison  COMED   90905   
6           7                 Dayton Power and Light    DAY   17059   
7           8                                   DUKE   DUKE   26026   
8           9                      Dominion Virginia    DOM  121532   
9          10               Delmarva Power and Light    DPL   18168   
10         11  Duquesne Lighting Company (also DLCO)    DUQ   13319   
11         12        East Kentucky Power Cooperative   EKPC   13776   
12         13         Jersey Central Power and Light  JCPLC   21650   
13         14                                    MEC    MEC   14964   
14         15                   Ohio Valley Electric   OVEC     116   
15         16                           PECO Energy    PECO   38004   
16         17                                     PE    PE    16530   
17         18                                  PEPCO  PEPCO   27616   
18         19                 PPL Electric Utilities    PPL   39806   
19         20                                   PSEG   PSEG   42180   

    generation  generation_normalized_by_installed_capacity  \
0         1575                                     1.244862   
1       153289                                     4.148069   
2        49815                                     4.619172   
3        54539                                     5.858739   
4        17420                                     3.962062   
5       138165                                     4.517366   
6         2051                                     1.262620   
7        13109                                     4.520501   
8       105303                                     3.632077   
9         5076                                     0.999429   
10       15502                                     7.134245   
11        9300                                     3.441895   
12        8246                                     2.476202   
13       18198                                     4.985207   
14        9988                                     4.181179   
15       75063                                     6.265693   
16       27976                                     2.980800   
17       10580                                     2.700978   
18       74792                                     5.177780   
19       42861                                     4.703126   

    day_ahead_congestion_hours  congestion_cost  congestion_indicator  \
0                            0             16.3             12.883339   
1                         1151            286.6              7.755525   
2                          182            123.1             11.414636   
3                         1256            150.0             16.113439   
4                         1110             67.2             15.284190   
5                         4213            250.0              8.173861   
6                            0             34.3             21.115489   
7                            0             48.8             16.828166   
8                          550             24.4              0.841597   
9                          114             64.2             12.640532   
10                           0             21.4              9.848589   
11                           0             28.1             10.399704   
12                           0             45.9             13.783370   
13                         590             28.2              7.725181   
14                           0              2.6              1.088413   
15                        1536             62.8              5.242070   
16                        5226             38.2              4.070152   
17                           0             55.7             14.219703   
18                           0             80.0              5.538325   
19                           0             72.1              7.911514   

    mw_threshold_1  ...  solar_queued  solar_storage_queued  \
0           126.52  ...         620.7                 203.0   
1          3695.43  ...       38701.7               12188.9   
2          1078.44  ...        3506.9                3639.9   
3           930.90  ...        4236.7                 316.6   
4           439.67  ...         154.9                   0.0   
5          3058.53  ...       12538.0                1626.5   
6           162.44  ...        2508.0                 560.9   
7           289.99  ...         177.0                 800.0   
8          2899.25  ...       22864.3                5030.5   
9           507.89  ...        1910.8                 325.5   
10          217.29  ...          34.7                 107.5   
11          270.20  ...        6413.6                1393.1   
12          333.01  ...         615.2                 140.0   
13          365.04  ...         314.6                 201.3   
14          238.88  ...         220.0                 178.5   
15         1198.00  ...          82.8                   0.0   
16          938.54  ...        4042.7                1560.9   
17          391.71  ...         184.2                 809.5   
18         1444.48  ...        1587.9                 480.2   
19          911.33  ...          16.0                   0.0   

    solar_wind_queued  steam_coal_queued  steam_natural_gas_queued  \
0                   0                  0                         0   
1                   0                 65                         0   
2                   0                  0                         0   
3                   0                  0                         0   
4                   0                  0                         0   
5                 199                  0                         0   
6                   0                  0                         0   
7                  10                  0                         0   
8                   0                  0                         0   
9                   0                  0                         0   
10                  0                  0                         0   
11                  0                  0                         0   
12                  0                  0                         0   
13                  0                  0                         0   
14                  0                  0                         0   
15                  0                  0                         0   
16                  0                  0                         0   
17                  0                  0                         0   
18                  0                  0                         0   
19                  0                  0                         0   

    steam_oil_queued  steam_other_queued  wind_queued  wind_storage_queued  \
0                  0                   0       1941.6                    0   
1                  0                   0       2541.2                    0   
2                  0                   0       1014.0                    0   
3                  0                   0        297.7                    0   
4                  0                   0          0.0                    0   
5                  0                   0       6503.1                    0   
6                  0                   0        100.0                    0   
7                  0                   0          0.0                    0   
8                  0                   0       3367.3                  150   
9                  0                  10       6049.5                    0   
10                 0                   0          0.0                    0   
11                 0                   0          0.0                    0   
12                 0                   0      11916.9                    0   
13                 0                   0          0.0                    0   
14                 0                   0          0.0                    0   
15                 0                   0          0.0                    0   
16                 0                   0        436.7                    0   
17                 0                   0          0.0                    0   
18                 0                   0          0.0                    0   
19                 0                   0       1310.0                    0   

    planned_retirements  
0                   0.0  
1                   0.0  
2                   0.0  
3                   0.0  
4                2168.8  
5                1630.7  
6                   0.0  
7                   0.0  
8                   0.0  
9                 595.3  
10                  0.0  
11                  0.0  
12                  5.0  
13                  0.0  
14                  0.0  
15                762.0  
16                  0.0  
17                108.0  
18                  0.0  
19                 15.0  

[20 rows x 69 columns]","    unique_id      fuel_type  risk_tolerance   size developer   zone  \
0     AG1-497  solar_storage           0.001  120.0   AG1-497    DPL   
1     AG1-061          solar           0.001  109.3   AG1-061    DPL   
2     AF2-193  wind_offshore           0.001  440.0   AF2-193    DPL   
3     AF2-194  wind_offshore           0.001  440.0   AF2-194    DPL   
4     AF2-393        storage           0.001   60.0   AF2-393  ComEd   
..        ...            ...             ...    ...       ...    ...   
306   AG1-405          solar           0.001   57.0   AG1-405   EKPC   
307   AG1-406        storage           0.001   22.0   AG1-406   EKPC   
308   AG1-353          solar           0.001   98.0   AG1-353   EKPC   
309   AF2-307          solar           0.001   64.2   AF2-307   EKPC   
310   AF1-116          solar           0.001  120.0   AF1-116   EKPC   

    Capacity or Energy  Unnamed: 7  Unnamed: 8  atb_capex  \
0             Capacity         NaN         NaN     2478.0   
1             Capacity         NaN         NaN     1483.0   
2             Capacity         NaN         NaN     6318.5   
3             Capacity         NaN         NaN     6318.5   
4             Capacity         NaN         NaN     2911.0   
..                 ...         ...         ...        ...   
306           Capacity         NaN         NaN     1483.0   
307           Capacity         NaN         NaN     2911.0   
308           Capacity         NaN         NaN     1483.0   
309           Capacity         NaN         NaN     1483.0   
310           Capacity         NaN         NaN     1483.0   

     atb_capex_multiplier  bid_price  available_hours  peak_hour_availability  \
0                     0.3        1.5             6000             4000.000000   
1                     0.3        1.0             3000             1000.000000   
2                     0.3        3.0             8000             1142.857143   
3                     0.3        3.0             8000             1142.857143   
4                     0.3        2.0             4000             4000.000000   
..                    ...        ...              ...                     ...   
306                   0.3        1.0             3000             1000.000000   
307                   0.3        2.0             4000             4000.000000   
308                   0.3        1.0             3000             1000.000000   
309                   0.3        1.0             3000             1000.000000   
310                   0.3        1.0             3000             1000.000000   

     off_peak_hour_availability  ELCC  LMP needed to cover levelized costs  \
0                   2000.000000  0.33                                  NaN   
1                   2000.000000  0.08                                 49.0   
2                   6857.142857  0.74                                 39.0   
3                   6857.142857  0.74                                 39.0   
4                      0.000000  0.58                                  NaN   
..                          ...   ...                                  ...   
306                 2000.000000  0.08                                 49.0   
307                    0.000000  0.58                                  NaN   
308                 2000.000000  0.08                                 49.0   
309                 2000.000000  0.08                                 49.0   
310                 2000.000000  0.08                                 49.0   

     Generation 2024 GWh  installed capacity 2024 MW  Unnamed: 11  
0                    0.0                         0.0     0.000000  
1                17547.0                     24011.0  1923.131723  
2               376249.8                    168654.1  3142.107401  
3               376249.8                    168654.1  3142.107401  
4                   51.0                       730.6    69.805639  
..                   ...                         ...          ...  
306              17547.0                     24011.0  1923.131723  
307                 51.0                       730.6    69.805639  
308              17547.0                     24011.0  1923.131723  
309              17547.0                     24011.0  1923.131723  
310              17547.0                     24011.0  1923.131723  

[311 rows x 20 columns]","    Step  expected_load  total_capacity_needed          gw  Unnamed: 4
0      0         832781          134311.000000  134.311000         NaN
1      1         874976          141116.213670  141.116214    6.805214
2      2         923354          148918.622176  148.918622         NaN
3      3         978959          157886.601939  157.886602         NaN
4      4        1031851          166417.028800  166.417029         NaN
5      5        1099623          177347.303496  177.347303         NaN
6      6        1175225          189540.401348  189.540401         NaN
7      7        1248118          201296.591418  201.296591         NaN
8      8        1279778          206402.719272  206.402719         NaN
9      9        1305481          210548.101591  210.548102         NaN
10    10        1328045          214187.225687  214.187226         NaN
11    11        1352954          218204.551610  218.204552         NaN
12    12        1366152          220333.126323  220.333126         NaN
13    13        1382541          222976.345823  222.976346         NaN
14    14        1397072          225319.906905  225.319907         NaN
15    15        1416841          228508.253131  228.508253         NaN
16    16        1426536          230071.863666  230.071864         NaN
17    17        1440664          232350.428869  232.350429         NaN
18    18        1454597          234597.544453  234.597544         NaN
19    19        1473297          237613.482256  237.613482         NaN
20    20        1482068          239028.069982  239.028070         NaN
21    21        1482068          239028.069982  239.028070         NaN
22    22        1482068          239028.069982  239.028070         NaN
23    23        1482068          239028.069982  239.028070         NaN
24    24        1482068          239028.069982  239.028070         NaN
25    25        1482068          239028.069982  239.028070         NaN
26    26        1482068          239028.069982  239.028070         NaN
27    27        1482068          239028.069982  239.028070         NaN
28    28        1482068          239028.069982  239.028070         NaN
29    29        1482068          239028.069982  239.028070         NaN
30    30        1482068          239028.069982  239.028070         NaN
31    31        1482068          239028.069982  239.028070         NaN
32    32        1482068          239028.069982  239.028070         NaN
33    33        1482068          239028.069982  239.028070         NaN
34    34        1482068          239028.069982  239.028070         NaN
35    35        1482068          239028.069982  239.028070         NaN",329.17,329.17,0.2,27000000,True,False,1,0.6,0.6,5,1000,3,1,195846.16,165698.84,311,202,16,870.76,1.0,1.0,16,0,89,113,870.76,0.0,0,0,18542.89,17956.43,1.0581469638888383,0,0,0,1499.9,0,1,0,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],27000870.76
0,0,1,"    unique_id      fuel_type  risk_tolerance   size developer   zone  \
0     AG1-497  solar_storage           0.001  120.0   AG1-497    DPL   
1     AG1-061          solar           0.001  109.3   AG1-061    DPL   
2     AF2-193  wind_offshore           0.001  440.0   AF2-193    DPL   
3     AF2-194  wind_offshore           0.001  440.0   AF2-194    DPL   
4     AF2-393        storage           0.001   60.0   AF2-393  ComEd   
..        ...            ...             ...    ...       ...    ...   
306   AG1-405          solar           0.001   57.0   AG1-405   EKPC   
307   AG1-406        storage           0.001   22.0   AG1-406   EKPC   
308   AG1-353          solar           0.001   98.0   AG1-353   EKPC   
309   AF2-307          solar           0.001   64.2   AF2-307   EKPC   
310   AF1-116          solar           0.001  120.0   AF1-116   EKPC   

    Capacity or Energy  Unnamed: 7  Unnamed: 8  atb_capex  \
0             Capacity         NaN         NaN     2478.0   
1             Capacity         NaN         NaN     1483.0   
2             Capacity         NaN         NaN     6318.5   
3             Capacity         NaN         NaN     6318.5   
4             Capacity         NaN         NaN     2911.0   
..                 ...         ...         ...        ...   
306           Capacity         NaN         NaN     1483.0   
307           Capacity         NaN         NaN     2911.0   
308           Capacity         NaN         NaN     1483.0   
309           Capacity         NaN         NaN     1483.0   
310           Capacity         NaN         NaN     1483.0   

     atb_capex_multiplier  bid_price  available_hours  peak_hour_availability  \
0                     0.3        1.5             6000             4000.000000   
1                     0.3        1.0             3000             1000.000000   
2                     0.3        3.0             8000             1142.857143   
3                     0.3        3.0             8000             1142.857143   
4                     0.3        2.0             4000             4000.000000   
..                    ...        ...              ...                     ...   
306                   0.3        1.0             3000             1000.000000   
307                   0.3        2.0             4000             4000.000000   
308                   0.3        1.0             3000             1000.000000   
309                   0.3        1.0             3000             1000.000000   
310                   0.3        1.0             3000             1000.000000   

     off_peak_hour_availability  ELCC  LMP needed to cover levelized costs  \
0                   2000.000000  0.33                                  NaN   
1                   2000.000000  0.08                                 49.0   
2                   6857.142857  0.74                                 39.0   
3                   6857.142857  0.74                                 39.0   
4                      0.000000  0.58                                  NaN   
..                          ...   ...                                  ...   
306                 2000.000000  0.08                                 49.0   
307                    0.000000  0.58                                  NaN   
308                 2000.000000  0.08                                 49.0   
309                 2000.000000  0.08                                 49.0   
310                 2000.000000  0.08                                 49.0   

     Generation 2024 GWh  installed capacity 2024 MW  Unnamed: 11  
0                    0.0                         0.0     0.000000  
1                17547.0                     24011.0  1923.131723  
2               376249.8                    168654.1  3142.107401  
3               376249.8                    168654.1  3142.107401  
4                   51.0                       730.6    69.805639  
..                   ...                         ...          ...  
306              17547.0                     24011.0  1923.131723  
307                 51.0                       730.6    69.805639  
308              17547.0                     24011.0  1923.131723  
309              17547.0                     24011.0  1923.131723  
310              17547.0                     24011.0  1923.131723  

[311 rows x 20 columns]","    unique_id                              full_name   name   load   \
0           1                                   ACEC   ACEC    9720   
1           2                American Electric Power    AEP  127875   
2           3                       Allegheny Power     APS   47856   
3           4      American Transmission Systems Inc   ATSI   65702   
4           5             Baltimore Gas and Electric    BGE   29969   
5           6                    Commonwealth Edison  COMED   90905   
6           7                 Dayton Power and Light    DAY   17059   
7           8                                   DUKE   DUKE   26026   
8           9                      Dominion Virginia    DOM  121532   
9          10               Delmarva Power and Light    DPL   18168   
10         11  Duquesne Lighting Company (also DLCO)    DUQ   13319   
11         12        East Kentucky Power Cooperative   EKPC   13776   
12         13         Jersey Central Power and Light  JCPLC   21650   
13         14                                    MEC    MEC   14964   
14         15                   Ohio Valley Electric   OVEC     116   
15         16                           PECO Energy    PECO   38004   
16         17                                     PE    PE    16530   
17         18                                  PEPCO  PEPCO   27616   
18         19                 PPL Electric Utilities    PPL   39806   
19         20                                   PSEG   PSEG   42180   

    generation  generation_normalized_by_installed_capacity  \
0         1575                                     1.244862   
1       153289                                     4.148069   
2        49815                                     4.619172   
3        54539                                     5.858739   
4        17420                                     3.962062   
5       138165                                     4.517366   
6         2051                                     1.262620   
7        13109                                     4.520501   
8       105303                                     3.632077   
9         5076                                     0.999429   
10       15502                                     7.134245   
11        9300                                     3.441895   
12        8246                                     2.476202   
13       18198                                     4.985207   
14        9988                                     4.181179   
15       75063                                     6.265693   
16       27976                                     2.980800   
17       10580                                     2.700978   
18       74792                                     5.177780   
19       42861                                     4.703126   

    day_ahead_congestion_hours  congestion_cost  congestion_indicator  \
0                            0             16.3             12.883339   
1                         1151            286.6              7.755525   
2                          182            123.1             11.414636   
3                         1256            150.0             16.113439   
4                         1110             67.2             15.284190   
5                         4213            250.0              8.173861   
6                            0             34.3             21.115489   
7                            0             48.8             16.828166   
8                          550             24.4              0.841597   
9                          114             64.2             12.640532   
10                           0             21.4              9.848589   
11                           0             28.1             10.399704   
12                           0             45.9             13.783370   
13                         590             28.2              7.725181   
14                           0              2.6              1.088413   
15                        1536             62.8              5.242070   
16                        5226             38.2              4.070152   
17                           0             55.7             14.219703   
18                           0             80.0              5.538325   
19                           0             72.1              7.911514   

    mw_threshold_1  ...  solar_queued  solar_storage_queued  \
0           126.52  ...         620.7                 203.0   
1          3695.43  ...       38701.7               12188.9   
2          1078.44  ...        3506.9                3639.9   
3           930.90  ...        4236.7                 316.6   
4           439.67  ...         154.9                   0.0   
5          3058.53  ...       12538.0                1626.5   
6           162.44  ...        2508.0                 560.9   
7           289.99  ...         177.0                 800.0   
8          2899.25  ...       22864.3                5030.5   
9           507.89  ...        1910.8                 325.5   
10          217.29  ...          34.7                 107.5   
11          270.20  ...        6413.6                1393.1   
12          333.01  ...         615.2                 140.0   
13          365.04  ...         314.6                 201.3   
14          238.88  ...         220.0                 178.5   
15         1198.00  ...          82.8                   0.0   
16          938.54  ...        4042.7                1560.9   
17          391.71  ...         184.2                 809.5   
18         1444.48  ...        1587.9                 480.2   
19          911.33  ...          16.0                   0.0   

    solar_wind_queued  steam_coal_queued  steam_natural_gas_queued  \
0                   0                  0                         0   
1                   0                 65                         0   
2                   0                  0                         0   
3                   0                  0                         0   
4                   0                  0                         0   
5                 199                  0                         0   
6                   0                  0                         0   
7                  10                  0                         0   
8                   0                  0                         0   
9                   0                  0                         0   
10                  0                  0                         0   
11                  0                  0                         0   
12                  0                  0                         0   
13                  0                  0                         0   
14                  0                  0                         0   
15                  0                  0                         0   
16                  0                  0                         0   
17                  0                  0                         0   
18                  0                  0                         0   
19                  0                  0                         0   

    steam_oil_queued  steam_other_queued  wind_queued  wind_storage_queued  \
0                  0                   0       1941.6                    0   
1                  0                   0       2541.2                    0   
2                  0                   0       1014.0                    0   
3                  0                   0        297.7                    0   
4                  0                   0          0.0                    0   
5                  0                   0       6503.1                    0   
6                  0                   0        100.0                    0   
7                  0                   0          0.0                    0   
8                  0                   0       3367.3                  150   
9                  0                  10       6049.5                    0   
10                 0                   0          0.0                    0   
11                 0                   0          0.0                    0   
12                 0                   0      11916.9                    0   
13                 0                   0          0.0                    0   
14                 0                   0          0.0                    0   
15                 0                   0          0.0                    0   
16                 0                   0        436.7                    0   
17                 0                   0          0.0                    0   
18                 0                   0          0.0                    0   
19                 0                   0       1310.0                    0   

    planned_retirements  
0                   0.0  
1                   0.0  
2                   0.0  
3                   0.0  
4                2168.8  
5                1630.7  
6                   0.0  
7                   0.0  
8                   0.0  
9                 595.3  
10                  0.0  
11                  0.0  
12                  5.0  
13                  0.0  
14                  0.0  
15                762.0  
16                  0.0  
17                108.0  
18                  0.0  
19                 15.0  

[20 rows x 69 columns]","    unique_id      fuel_type  risk_tolerance   size developer   zone  \
0     AG1-497  solar_storage           0.001  120.0   AG1-497    DPL   
1     AG1-061          solar           0.001  109.3   AG1-061    DPL   
2     AF2-193  wind_offshore           0.001  440.0   AF2-193    DPL   
3     AF2-194  wind_offshore           0.001  440.0   AF2-194    DPL   
4     AF2-393        storage           0.001   60.0   AF2-393  ComEd   
..        ...            ...             ...    ...       ...    ...   
306   AG1-405          solar           0.001   57.0   AG1-405   EKPC   
307   AG1-406        storage           0.001   22.0   AG1-406   EKPC   
308   AG1-353          solar           0.001   98.0   AG1-353   EKPC   
309   AF2-307          solar           0.001   64.2   AF2-307   EKPC   
310   AF1-116          solar           0.001  120.0   AF1-116   EKPC   

    Capacity or Energy  Unnamed: 7  Unnamed: 8  atb_capex  \
0             Capacity         NaN         NaN     2478.0   
1             Capacity         NaN         NaN     1483.0   
2             Capacity         NaN         NaN     6318.5   
3             Capacity         NaN         NaN     6318.5   
4             Capacity         NaN         NaN     2911.0   
..                 ...         ...         ...        ...   
306           Capacity         NaN         NaN     1483.0   
307           Capacity         NaN         NaN     2911.0   
308           Capacity         NaN         NaN     1483.0   
309           Capacity         NaN         NaN     1483.0   
310           Capacity         NaN         NaN     1483.0   

     atb_capex_multiplier  bid_price  available_hours  peak_hour_availability  \
0                     0.3        1.5             6000             4000.000000   
1                     0.3        1.0             3000             1000.000000   
2                     0.3        3.0             8000             1142.857143   
3                     0.3        3.0             8000             1142.857143   
4                     0.3        2.0             4000             4000.000000   
..                    ...        ...              ...                     ...   
306                   0.3        1.0             3000             1000.000000   
307                   0.3        2.0             4000             4000.000000   
308                   0.3        1.0             3000             1000.000000   
309                   0.3        1.0             3000             1000.000000   
310                   0.3        1.0             3000             1000.000000   

     off_peak_hour_availability  ELCC  LMP needed to cover levelized costs  \
0                   2000.000000  0.33                                  NaN   
1                   2000.000000  0.08                                 49.0   
2                   6857.142857  0.74                                 39.0   
3                   6857.142857  0.74                                 39.0   
4                      0.000000  0.58                                  NaN   
..                          ...   ...                                  ...   
306                 2000.000000  0.08                                 49.0   
307                    0.000000  0.58                                  NaN   
308                 2000.000000  0.08                                 49.0   
309                 2000.000000  0.08                                 49.0   
310                 2000.000000  0.08                                 49.0   

     Generation 2024 GWh  installed capacity 2024 MW  Unnamed: 11  
0                    0.0                         0.0     0.000000  
1                17547.0                     24011.0  1923.131723  
2               376249.8                    168654.1  3142.107401  
3               376249.8                    168654.1  3142.107401  
4                   51.0                       730.6    69.805639  
..                   ...                         ...          ...  
306              17547.0                     24011.0  1923.131723  
307                 51.0                       730.6    69.805639  
308              17547.0                     24011.0  1923.131723  
309              17547.0                     24011.0  1923.131723  
310              17547.0                     24011.0  1923.131723  

[311 rows x 20 columns]","    Step  expected_load  total_capacity_needed          gw  Unnamed: 4
0      0         832781          134311.000000  134.311000         NaN
1      1         874976          141116.213670  141.116214    6.805214
2      2         923354          148918.622176  148.918622         NaN
3      3         978959          157886.601939  157.886602         NaN
4      4        1031851          166417.028800  166.417029         NaN
5      5        1099623          177347.303496  177.347303         NaN
6      6        1175225          189540.401348  189.540401         NaN
7      7        1248118          201296.591418  201.296591         NaN
8      8        1279778          206402.719272  206.402719         NaN
9      9        1305481          210548.101591  210.548102         NaN
10    10        1328045          214187.225687  214.187226         NaN
11    11        1352954          218204.551610  218.204552         NaN
12    12        1366152          220333.126323  220.333126         NaN
13    13        1382541          222976.345823  222.976346         NaN
14    14        1397072          225319.906905  225.319907         NaN
15    15        1416841          228508.253131  228.508253         NaN
16    16        1426536          230071.863666  230.071864         NaN
17    17        1440664          232350.428869  232.350429         NaN
18    18        1454597          234597.544453  234.597544         NaN
19    19        1473297          237613.482256  237.613482         NaN
20    20        1482068          239028.069982  239.028070         NaN
21    21        1482068          239028.069982  239.028070         NaN
22    22        1482068          239028.069982  239.028070         NaN
23    23        1482068          239028.069982  239.028070         NaN
24    24        1482068          239028.069982  239.028070         NaN
25    25        1482068          239028.069982  239.028070         NaN
26    26        1482068          239028.069982  239.028070         NaN
27    27        1482068          239028.069982  239.028070         NaN
28    28        1482068          239028.069982  239.028070         NaN
29    29        1482068          239028.069982  239.028070         NaN
30    30        1482068          239028.069982  239.028070         NaN
31    31        1482068          239028.069982  239.028070         NaN
32    32        1482068          239028.069982  239.028070         NaN
33    33        1482068          239028.069982  239.028070         NaN
34    34        1482068          239028.069982  239.028070         NaN
35    35        1482068          239028.069982  239.028070         NaN",329.17,329.17,0.2,27000000,True,False,1,0.6,0.6,5,1000,3,1,197641.16,163903.84,420,177,52,2665.76,1.0,1.0,52,0,74,103,2665.76,0.0,0,0,16881.82,17261.96,0.9946896231216943,0,0,0,1499.9,0,2,0,0,0,0,1.47403091609378,1.4401289907216874,1.517114612920814,2,0.6,2.0,144.2144023323119,113.74696765136811,188.29329658963414,156.7222576456154,115.3278282436211,189.324949829487,[],27002665.76
